"id_regiao","descricao_regiao","valor_regiao","data_craw"
6829,"Centro",283790,"2021-10-17 00:53:09"
6830,"Consolação",298294,"2021-10-17 00:53:09"
6831,"Brooklin",399852,"2021-10-17 00:53:09"
6832,"Mooca",395402,"2021-10-17 00:53:09"
6833,"Santo Amaro",246233,"2021-10-17 00:53:09"
6834,"Interlagos",398106,"2021-10-17 00:53:09"
6835,"Centro",276014,"2021-10-17 00:53:24"
6836,"Consolação",326036,"2021-10-17 00:53:24"
6837,"Brooklin",381613,"2021-10-17 00:53:24"
6838,"Mooca",402981,"2021-10-17 00:53:24"
6839,"Santo Amaro",268011,"2021-10-17 00:53:24"
6840,"Interlagos",397407,"2021-10-17 00:53:24"
6841,"Centro",262169,"2021-10-17 00:53:39"
6842,"Consolação",364628,"2021-10-17 00:53:39"
6843,"Brooklin",371333,"2021-10-17 00:53:39"
6844,"Mooca",425780,"2021-10-17 00:53:39"
6845,"Santo Amaro",251686,"2021-10-17 00:53:39"
6846,"Interlagos",388823,"2021-10-17 00:53:39"
6847,"Centro",285768,"2021-10-17 00:53:54"
6848,"Consolação",338275,"2021-10-17 00:53:54"
6849,"Brooklin",385119,"2021-10-17 00:53:54"
6850,"Mooca",425441,"2021-10-17 00:53:54"
6851,"Santo Amaro",273673,"2021-10-17 00:53:54"
6852,"Interlagos",416573,"2021-10-17 00:53:54"
6853,"Centro",278760,"2021-10-17 00:54:09"
6854,"Consolação",302889,"2021-10-17 00:54:09"
6855,"Brooklin",373357,"2021-10-17 00:54:09"
6856,"Mooca",420982,"2021-10-17 00:54:09"
6857,"Santo Amaro",259931,"2021-10-17 00:54:09"
6858,"Interlagos",418129,"2021-10-17 00:54:09"
6859,"Centro",270048,"2021-10-17 00:54:24"
6860,"Consolação",347571,"2021-10-17 00:54:24"
6861,"Brooklin",412058,"2021-10-17 00:54:24"
6862,"Mooca",416219,"2021-10-17 00:54:24"
6863,"Santo Amaro",265704,"2021-10-17 00:54:24"
6864,"Interlagos",425533,"2021-10-17 00:54:24"
6865,"Centro",278697,"2021-10-17 00:54:39"
6866,"Consolação",362509,"2021-10-17 00:54:39"
6867,"Brooklin",380217,"2021-10-17 00:54:39"
6868,"Mooca",435944,"2021-10-17 00:54:39"
6869,"Santo Amaro",262952,"2021-10-17 00:54:39"
6870,"Interlagos",431624,"2021-10-17 00:54:39"
6871,"Centro",314286,"2021-10-17 00:54:54"
6872,"Consolação",323782,"2021-10-17 00:54:54"
6873,"Brooklin",385955,"2021-10-17 00:54:54"
6874,"Mooca",415161,"2021-10-17 00:54:54"
6875,"Santo Amaro",249967,"2021-10-17 00:54:54"
6876,"Interlagos",423351,"2021-10-17 00:54:54"
6877,"Centro",286945,"2021-10-17 00:55:09"
6878,"Consolação",351101,"2021-10-17 00:55:09"
6879,"Brooklin",384579,"2021-10-17 00:55:09"
6880,"Mooca",411467,"2021-10-17 00:55:09"
6881,"Santo Amaro",244176,"2021-10-17 00:55:09"
6882,"Interlagos",436910,"2021-10-17 00:55:09"
6883,"Centro",288574,"2021-10-17 00:55:24"
6884,"Consolação",341098,"2021-10-17 00:55:24"
6885,"Brooklin",388283,"2021-10-17 00:55:24"
6886,"Mooca",414049,"2021-10-17 00:55:24"
6887,"Santo Amaro",293632,"2021-10-17 00:55:24"
6888,"Interlagos",411596,"2021-10-17 00:55:24"
6889,"Centro",301385,"2021-10-17 00:55:39"
6890,"Consolação",327827,"2021-10-17 00:55:39"
6891,"Brooklin",397532,"2021-10-17 00:55:39"
6892,"Mooca",414482,"2021-10-17 00:55:39"
6893,"Santo Amaro",264154,"2021-10-17 00:55:39"
6894,"Interlagos",408341,"2021-10-17 00:55:39"
6895,"Centro",282677,"2021-10-17 00:55:54"
6896,"Consolação",310205,"2021-10-17 00:55:54"
6897,"Brooklin",334548,"2021-10-17 00:55:54"
6898,"Mooca",456759,"2021-10-17 00:55:54"
6899,"Santo Amaro",277274,"2021-10-17 00:55:54"
6900,"Interlagos",382559,"2021-10-17 00:55:54"
6901,"Centro",257537,"2021-10-17 00:56:09"
6902,"Consolação",308754,"2021-10-17 00:56:09"
6903,"Brooklin",388732,"2021-10-17 00:56:09"
6904,"Mooca",392012,"2021-10-17 00:56:09"
6905,"Santo Amaro",245341,"2021-10-17 00:56:09"
6906,"Interlagos",409793,"2021-10-17 00:56:09"
6907,"Centro",302073,"2021-10-17 00:56:24"
6908,"Consolação",320692,"2021-10-17 00:56:24"
6909,"Brooklin",368711,"2021-10-17 00:56:24"
6910,"Mooca",439886,"2021-10-17 00:56:24"
6911,"Santo Amaro",260148,"2021-10-17 00:56:24"
6912,"Interlagos",455535,"2021-10-17 00:56:24"
6913,"Centro",272724,"2021-10-17 00:56:39"
6914,"Consolação",292862,"2021-10-17 00:56:39"
6915,"Brooklin",387410,"2021-10-17 00:56:39"
6916,"Mooca",443821,"2021-10-17 00:56:39"
6917,"Santo Amaro",235841,"2021-10-17 00:56:39"
6918,"Interlagos",401314,"2021-10-17 00:56:39"
6919,"Centro",261937,"2021-10-17 00:56:54"
6920,"Consolação",347084,"2021-10-17 00:56:54"
6921,"Brooklin",378297,"2021-10-17 00:56:54"
6922,"Mooca",407416,"2021-10-17 00:56:54"
6923,"Santo Amaro",255584,"2021-10-17 00:56:54"
6924,"Interlagos",411027,"2021-10-17 00:56:54"
6925,"Centro",291962,"2021-10-17 00:57:09"
6926,"Consolação",342655,"2021-10-17 00:57:09"
6927,"Brooklin",372948,"2021-10-17 00:57:09"
6928,"Mooca",450220,"2021-10-17 00:57:09"
6929,"Santo Amaro",259725,"2021-10-17 00:57:09"
6930,"Interlagos",398592,"2021-10-17 00:57:09"
6931,"Centro",290700,"2021-10-17 00:57:24"
6932,"Consolação",299898,"2021-10-17 00:57:24"
6933,"Brooklin",376505,"2021-10-17 00:57:24"
6934,"Mooca",425237,"2021-10-17 00:57:24"
6935,"Santo Amaro",248565,"2021-10-17 00:57:24"
6936,"Interlagos",370417,"2021-10-17 00:57:24"
6937,"Centro",287003,"2021-10-17 00:57:39"
6938,"Consolação",309888,"2021-10-17 00:57:39"
6939,"Brooklin",424804,"2021-10-17 00:57:39"
6940,"Mooca",414367,"2021-10-17 00:57:39"
6941,"Santo Amaro",255005,"2021-10-17 00:57:39"
6942,"Interlagos",395706,"2021-10-17 00:57:39"
6943,"Centro",277995,"2021-10-17 00:57:54"
6944,"Consolação",307897,"2021-10-17 00:57:54"
6945,"Brooklin",362151,"2021-10-17 00:57:54"
6946,"Mooca",424909,"2021-10-17 00:57:54"
6947,"Santo Amaro",282420,"2021-10-17 00:57:54"
6948,"Interlagos",406952,"2021-10-17 00:57:54"
6949,"Centro",298567,"2021-10-17 00:58:09"
6950,"Consolação",301960,"2021-10-17 00:58:09"
6951,"Brooklin",399782,"2021-10-17 00:58:09"
6952,"Mooca",398646,"2021-10-17 00:58:09"
6953,"Santo Amaro",284857,"2021-10-17 00:58:09"
6954,"Interlagos",448190,"2021-10-17 00:58:09"
6955,"Centro",271380,"2021-10-17 00:58:24"
6956,"Consolação",295404,"2021-10-17 00:58:24"
6957,"Brooklin",400031,"2021-10-17 00:58:24"
6958,"Mooca",393005,"2021-10-17 00:58:24"
6959,"Santo Amaro",274373,"2021-10-17 00:58:24"
6960,"Interlagos",398690,"2021-10-17 00:58:24"
6961,"Centro",287596,"2021-10-17 00:58:39"
6962,"Consolação",358436,"2021-10-17 00:58:39"
6963,"Brooklin",401002,"2021-10-17 00:58:39"
6964,"Mooca",424851,"2021-10-17 00:58:39"
6965,"Santo Amaro",266561,"2021-10-17 00:58:39"
6966,"Interlagos",414742,"2021-10-17 00:58:39"
6967,"Centro",261975,"2021-10-17 00:58:54"
6968,"Consolação",294612,"2021-10-17 00:58:54"
6969,"Brooklin",405524,"2021-10-17 00:58:54"
6970,"Mooca",408492,"2021-10-17 00:58:54"
6971,"Santo Amaro",262551,"2021-10-17 00:58:54"
6972,"Interlagos",401451,"2021-10-17 00:58:54"
6973,"Centro",308181,"2021-10-17 00:59:09"
6974,"Consolação",303768,"2021-10-17 00:59:09"
6975,"Brooklin",349677,"2021-10-17 00:59:09"
6976,"Mooca",431014,"2021-10-17 00:59:09"
6977,"Santo Amaro",230166,"2021-10-17 00:59:09"
6978,"Interlagos",413543,"2021-10-17 00:59:09"
6979,"Centro",298612,"2021-10-17 00:59:24"
6980,"Consolação",323826,"2021-10-17 00:59:24"
6981,"Brooklin",370288,"2021-10-17 00:59:24"
6982,"Mooca",442712,"2021-10-17 00:59:24"
6983,"Santo Amaro",260799,"2021-10-17 00:59:24"
6984,"Interlagos",376650,"2021-10-17 00:59:24"
6985,"Centro",278974,"2021-10-17 00:59:39"
6986,"Consolação",309105,"2021-10-17 00:59:39"
6987,"Brooklin",391712,"2021-10-17 00:59:39"
6988,"Mooca",421149,"2021-10-17 00:59:39"
6989,"Santo Amaro",265401,"2021-10-17 00:59:39"
6990,"Interlagos",435732,"2021-10-17 00:59:39"
6991,"Centro",300569,"2021-10-17 00:59:54"
6992,"Consolação",304207,"2021-10-17 00:59:54"
6993,"Brooklin",378390,"2021-10-17 00:59:54"
6994,"Mooca",423910,"2021-10-17 00:59:54"
6995,"Santo Amaro",259436,"2021-10-17 00:59:54"
6996,"Interlagos",374349,"2021-10-17 00:59:54"
6997,"Centro",273641,"2021-10-17 01:00:09"
6998,"Consolação",299756,"2021-10-17 01:00:09"
6999,"Brooklin",406533,"2021-10-17 01:00:09"
7000,"Mooca",424059,"2021-10-17 01:00:09"
7001,"Santo Amaro",268577,"2021-10-17 01:00:09"
7002,"Interlagos",418665,"2021-10-17 01:00:09"
7003,"Centro",259610,"2021-10-17 01:00:24"
7004,"Consolação",319348,"2021-10-17 01:00:24"
7005,"Brooklin",399666,"2021-10-17 01:00:24"
7006,"Mooca",406592,"2021-10-17 01:00:24"
7007,"Santo Amaro",273974,"2021-10-17 01:00:24"
7008,"Interlagos",434449,"2021-10-17 01:00:24"
7009,"Centro",288409,"2021-10-17 01:00:39"
7010,"Consolação",314289,"2021-10-17 01:00:39"
7011,"Brooklin",370621,"2021-10-17 01:00:39"
7012,"Mooca",428304,"2021-10-17 01:00:39"
7013,"Santo Amaro",266439,"2021-10-17 01:00:39"
7014,"Interlagos",411770,"2021-10-17 01:00:39"
7015,"Centro",276548,"2021-10-17 01:00:54"
7016,"Consolação",324480,"2021-10-17 01:00:54"
7017,"Brooklin",362926,"2021-10-17 01:00:54"
7018,"Mooca",401156,"2021-10-17 01:00:54"
7019,"Santo Amaro",282480,"2021-10-17 01:00:54"
7020,"Interlagos",416799,"2021-10-17 01:00:54"
7021,"Centro",290029,"2021-10-17 01:01:09"
7022,"Consolação",318854,"2021-10-17 01:01:09"
7023,"Brooklin",370775,"2021-10-17 01:01:09"
7024,"Mooca",440497,"2021-10-17 01:01:09"
7025,"Santo Amaro",272020,"2021-10-17 01:01:09"
7026,"Interlagos",422033,"2021-10-17 01:01:09"
7027,"Centro",257032,"2021-10-17 01:01:24"
7028,"Consolação",344222,"2021-10-17 01:01:24"
7029,"Brooklin",398556,"2021-10-17 01:01:24"
7030,"Mooca",412873,"2021-10-17 01:01:24"
7031,"Santo Amaro",257141,"2021-10-17 01:01:24"
7032,"Interlagos",410227,"2021-10-17 01:01:24"
7033,"Centro",271450,"2021-10-17 01:01:39"
7034,"Consolação",314111,"2021-10-17 01:01:39"
7035,"Brooklin",362396,"2021-10-17 01:01:39"
7036,"Mooca",441696,"2021-10-17 01:01:39"
7037,"Santo Amaro",254929,"2021-10-17 01:01:39"
7038,"Interlagos",442058,"2021-10-17 01:01:39"
7039,"Centro",294529,"2021-10-17 01:01:54"
7040,"Consolação",350762,"2021-10-17 01:01:54"
7041,"Brooklin",407289,"2021-10-17 01:01:54"
7042,"Mooca",421543,"2021-10-17 01:01:54"
7043,"Santo Amaro",278839,"2021-10-17 01:01:54"
7044,"Interlagos",409790,"2021-10-17 01:01:54"
7045,"Centro",290686,"2021-10-17 01:02:09"
7046,"Consolação",305071,"2021-10-17 01:02:09"
7047,"Brooklin",385340,"2021-10-17 01:02:09"
7048,"Mooca",427383,"2021-10-17 01:02:09"
7049,"Santo Amaro",271092,"2021-10-17 01:02:09"
7050,"Interlagos",411497,"2021-10-17 01:02:09"
7051,"Centro",269266,"2021-10-17 01:02:24"
7052,"Consolação",318421,"2021-10-17 01:02:24"
7053,"Brooklin",384211,"2021-10-17 01:02:24"
7054,"Mooca",450029,"2021-10-17 01:02:24"
7055,"Santo Amaro",259212,"2021-10-17 01:02:24"
7056,"Interlagos",402597,"2021-10-17 01:02:24"
7057,"Centro",289277,"2021-10-17 01:02:39"
7058,"Consolação",322350,"2021-10-17 01:02:39"
7059,"Brooklin",366133,"2021-10-17 01:02:39"
7060,"Mooca",427081,"2021-10-17 01:02:39"
7061,"Santo Amaro",261686,"2021-10-17 01:02:39"
7062,"Interlagos",408741,"2021-10-17 01:02:39"
7063,"Centro",279438,"2021-10-17 01:02:54"
7064,"Consolação",338134,"2021-10-17 01:02:54"
7065,"Brooklin",419073,"2021-10-17 01:02:54"
7066,"Mooca",392287,"2021-10-17 01:02:54"
7067,"Santo Amaro",269628,"2021-10-17 01:02:54"
7068,"Interlagos",424762,"2021-10-17 01:02:54"
7069,"Centro",290162,"2021-10-17 01:03:09"
7070,"Consolação",350070,"2021-10-17 01:03:09"
7071,"Brooklin",387660,"2021-10-17 01:03:09"
7072,"Mooca",412157,"2021-10-17 01:03:09"
7073,"Santo Amaro",279290,"2021-10-17 01:03:09"
7074,"Interlagos",378530,"2021-10-17 01:03:09"
7075,"Centro",285509,"2021-10-17 01:03:24"
7076,"Consolação",314225,"2021-10-17 01:03:24"
7077,"Brooklin",394620,"2021-10-17 01:03:24"
7078,"Mooca",395240,"2021-10-17 01:03:24"
7079,"Santo Amaro",256773,"2021-10-17 01:03:24"
7080,"Interlagos",384166,"2021-10-17 01:03:24"
7081,"Centro",299102,"2021-10-17 01:03:39"
7082,"Consolação",326819,"2021-10-17 01:03:39"
7083,"Brooklin",377884,"2021-10-17 01:03:39"
7084,"Mooca",432668,"2021-10-17 01:03:39"
7085,"Santo Amaro",259138,"2021-10-17 01:03:39"
7086,"Interlagos",386958,"2021-10-17 01:03:39"
7087,"Centro",265566,"2021-10-17 01:03:54"
7088,"Consolação",336234,"2021-10-17 01:03:54"
7089,"Brooklin",351838,"2021-10-17 01:03:54"
7090,"Mooca",463300,"2021-10-17 01:03:54"
7091,"Santo Amaro",261475,"2021-10-17 01:03:54"
7092,"Interlagos",391206,"2021-10-17 01:03:54"
7093,"Centro",255282,"2021-10-17 01:04:09"
7094,"Consolação",337824,"2021-10-17 01:04:09"
7095,"Brooklin",393219,"2021-10-17 01:04:09"
7096,"Mooca",389823,"2021-10-17 01:04:09"
7097,"Santo Amaro",284908,"2021-10-17 01:04:09"
7098,"Interlagos",389986,"2021-10-17 01:04:09"
7099,"Centro",296969,"2021-10-17 01:04:24"
7100,"Consolação",317537,"2021-10-17 01:04:24"
7101,"Brooklin",387003,"2021-10-17 01:04:24"
7102,"Mooca",441503,"2021-10-17 01:04:24"
7103,"Santo Amaro",267322,"2021-10-17 01:04:24"
7104,"Interlagos",391365,"2021-10-17 01:04:24"
7105,"Centro",278868,"2021-10-17 01:04:39"
7106,"Consolação",317069,"2021-10-17 01:04:39"
7107,"Brooklin",407539,"2021-10-17 01:04:39"
7108,"Mooca",414597,"2021-10-17 01:04:39"
7109,"Santo Amaro",273671,"2021-10-17 01:04:39"
7110,"Interlagos",408983,"2021-10-17 01:04:39"
7111,"Centro",285631,"2021-10-17 01:04:54"
7112,"Consolação",336858,"2021-10-17 01:04:54"
7113,"Brooklin",360413,"2021-10-17 01:04:54"
7114,"Mooca",421935,"2021-10-17 01:04:54"
7115,"Santo Amaro",272129,"2021-10-17 01:04:54"
7116,"Interlagos",447755,"2021-10-17 01:04:54"
7117,"Centro",270042,"2021-10-17 01:05:09"
7118,"Consolação",314181,"2021-10-17 01:05:09"
7119,"Brooklin",352563,"2021-10-17 01:05:09"
7120,"Mooca",435818,"2021-10-17 01:05:09"
7121,"Santo Amaro",270907,"2021-10-17 01:05:09"
7122,"Interlagos",409697,"2021-10-17 01:05:09"
7123,"Centro",285018,"2021-10-17 01:05:24"
7124,"Consolação",318408,"2021-10-17 01:05:24"
7125,"Brooklin",367477,"2021-10-17 01:05:24"
7126,"Mooca",411636,"2021-10-17 01:05:24"
7127,"Santo Amaro",254579,"2021-10-17 01:05:24"
7128,"Interlagos",408536,"2021-10-17 01:05:24"
7129,"Centro",273826,"2021-10-17 01:05:39"
7130,"Consolação",296263,"2021-10-17 01:05:39"
7131,"Brooklin",365552,"2021-10-17 01:05:39"
7132,"Mooca",433927,"2021-10-17 01:05:39"
7133,"Santo Amaro",260423,"2021-10-17 01:05:39"
7134,"Interlagos",382108,"2021-10-17 01:05:39"
7135,"Centro",267090,"2021-10-17 01:05:54"
7136,"Consolação",310327,"2021-10-17 01:05:54"
7137,"Brooklin",416590,"2021-10-17 01:05:54"
7138,"Mooca",398169,"2021-10-17 01:05:54"
7139,"Santo Amaro",241566,"2021-10-17 01:05:54"
7140,"Interlagos",403837,"2021-10-17 01:05:54"
7141,"Centro",257696,"2021-10-17 01:06:09"
7142,"Consolação",316184,"2021-10-17 01:06:09"
7143,"Brooklin",399917,"2021-10-17 01:06:09"
7144,"Mooca",384387,"2021-10-17 01:06:09"
7145,"Santo Amaro",259134,"2021-10-17 01:06:09"
7146,"Interlagos",387877,"2021-10-17 01:06:09"
7147,"Centro",283227,"2021-10-17 01:06:24"
7148,"Consolação",340714,"2021-10-17 01:06:24"
7149,"Brooklin",372754,"2021-10-17 01:06:24"
7150,"Mooca",464754,"2021-10-17 01:06:24"
7151,"Santo Amaro",265455,"2021-10-17 01:06:24"
7152,"Interlagos",421649,"2021-10-17 01:06:24"
7153,"Centro",273823,"2021-10-17 01:06:39"
7154,"Consolação",324255,"2021-10-17 01:06:39"
7155,"Brooklin",380267,"2021-10-17 01:06:39"
7156,"Mooca",387070,"2021-10-17 01:06:39"
7157,"Santo Amaro",256905,"2021-10-17 01:06:39"
7158,"Interlagos",391620,"2021-10-17 01:06:39"
7159,"Centro",269057,"2021-10-17 01:06:54"
7160,"Consolação",308037,"2021-10-17 01:06:54"
7161,"Brooklin",408265,"2021-10-17 01:06:54"
7162,"Mooca",455561,"2021-10-17 01:06:54"
7163,"Santo Amaro",267852,"2021-10-17 01:06:54"
7164,"Interlagos",423718,"2021-10-17 01:06:54"
7165,"Centro",277092,"2021-10-17 01:07:09"
7166,"Consolação",289025,"2021-10-17 01:07:09"
7167,"Brooklin",385694,"2021-10-17 01:07:09"
7168,"Mooca",418723,"2021-10-17 01:07:09"
7169,"Santo Amaro",268254,"2021-10-17 01:07:09"
7170,"Interlagos",424706,"2021-10-17 01:07:09"
7171,"Centro",277425,"2021-10-17 01:07:24"
7172,"Consolação",343038,"2021-10-17 01:07:24"
7173,"Brooklin",407579,"2021-10-17 01:07:24"
7174,"Mooca",401155,"2021-10-17 01:07:24"
7175,"Santo Amaro",285467,"2021-10-17 01:07:24"
7176,"Interlagos",399978,"2021-10-17 01:07:24"
7177,"Centro",276798,"2021-10-17 01:07:39"
7178,"Consolação",321311,"2021-10-17 01:07:39"
7179,"Brooklin",381273,"2021-10-17 01:07:39"
7180,"Mooca",406508,"2021-10-17 01:07:39"
7181,"Santo Amaro",275639,"2021-10-17 01:07:39"
7182,"Interlagos",405381,"2021-10-17 01:07:39"
7183,"Centro",308253,"2021-10-17 01:07:54"
7184,"Consolação",313952,"2021-10-17 01:07:54"
7185,"Brooklin",381763,"2021-10-17 01:07:54"
7186,"Mooca",434499,"2021-10-17 01:07:54"
7187,"Santo Amaro",253285,"2021-10-17 01:07:54"
7188,"Interlagos",401956,"2021-10-17 01:07:54"
7189,"Centro",305159,"2021-10-17 01:08:09"
7190,"Consolação",286128,"2021-10-17 01:08:09"
7191,"Brooklin",400158,"2021-10-17 01:08:09"
7192,"Mooca",402092,"2021-10-17 01:08:09"
7193,"Santo Amaro",237708,"2021-10-17 01:08:09"
7194,"Interlagos",425539,"2021-10-17 01:08:09"
7195,"Centro",276676,"2021-10-17 01:08:24"
7196,"Consolação",324133,"2021-10-17 01:08:24"
7197,"Brooklin",370909,"2021-10-17 01:08:24"
7198,"Mooca",419413,"2021-10-17 01:08:24"
7199,"Santo Amaro",280971,"2021-10-17 01:08:24"
7200,"Interlagos",415056,"2021-10-17 01:08:24"
7201,"Centro",268088,"2021-10-17 01:08:39"
7202,"Consolação",309297,"2021-10-17 01:08:39"
7203,"Brooklin",401477,"2021-10-17 01:08:39"
7204,"Mooca",470270,"2021-10-17 01:08:39"
7205,"Santo Amaro",281313,"2021-10-17 01:08:39"
7206,"Interlagos",405190,"2021-10-17 01:08:39"
7207,"Centro",273046,"2021-10-17 01:08:54"
7208,"Consolação",339283,"2021-10-17 01:08:54"
7209,"Brooklin",366199,"2021-10-17 01:08:54"
7210,"Mooca",420130,"2021-10-17 01:08:54"
7211,"Santo Amaro",252669,"2021-10-17 01:08:54"
7212,"Interlagos",440758,"2021-10-17 01:08:54"
7213,"Centro",287125,"2021-10-17 01:09:09"
7214,"Consolação",301695,"2021-10-17 01:09:09"
7215,"Brooklin",378770,"2021-10-17 01:09:09"
7216,"Mooca",444727,"2021-10-17 01:09:09"
7217,"Santo Amaro",271276,"2021-10-17 01:09:09"
7218,"Interlagos",420292,"2021-10-17 01:09:09"
7219,"Centro",288976,"2021-10-17 01:09:24"
7220,"Consolação",295931,"2021-10-17 01:09:24"
7221,"Brooklin",390038,"2021-10-17 01:09:24"
7222,"Mooca",421588,"2021-10-17 01:09:24"
7223,"Santo Amaro",265374,"2021-10-17 01:09:24"
7224,"Interlagos",377438,"2021-10-17 01:09:24"
7225,"Centro",280430,"2021-10-17 01:09:39"
7226,"Consolação",335245,"2021-10-17 01:09:39"
7227,"Brooklin",352438,"2021-10-17 01:09:39"
7228,"Mooca",425137,"2021-10-17 01:09:39"
7229,"Santo Amaro",258004,"2021-10-17 01:09:39"
7230,"Interlagos",437014,"2021-10-17 01:09:39"
7231,"Centro",279586,"2021-10-17 01:09:54"
7232,"Consolação",352876,"2021-10-17 01:09:54"
7233,"Brooklin",391080,"2021-10-17 01:09:54"
7234,"Mooca",419199,"2021-10-17 01:09:54"
7235,"Santo Amaro",263461,"2021-10-17 01:09:54"
7236,"Interlagos",421845,"2021-10-17 01:09:54"
7237,"Centro",275631,"2021-10-17 01:10:09"
7238,"Consolação",314686,"2021-10-17 01:10:09"
7239,"Brooklin",389161,"2021-10-17 01:10:09"
7240,"Mooca",413442,"2021-10-17 01:10:09"
7241,"Santo Amaro",270113,"2021-10-17 01:10:09"
7242,"Interlagos",410348,"2021-10-17 01:10:09"
7243,"Centro",282886,"2021-10-17 01:10:24"
7244,"Consolação",308869,"2021-10-17 01:10:24"
7245,"Brooklin",370081,"2021-10-17 01:10:24"
7246,"Mooca",416617,"2021-10-17 01:10:24"
7247,"Santo Amaro",281717,"2021-10-17 01:10:24"
7248,"Interlagos",437737,"2021-10-17 01:10:24"
7249,"Centro",248578,"2021-10-17 01:10:39"
7250,"Consolação",327695,"2021-10-17 01:10:39"
7251,"Brooklin",373582,"2021-10-17 01:10:39"
7252,"Mooca",446146,"2021-10-17 01:10:39"
7253,"Santo Amaro",265736,"2021-10-17 01:10:39"
7254,"Interlagos",429603,"2021-10-17 01:10:39"
7255,"Centro",278165,"2021-10-17 01:10:54"
7256,"Consolação",305363,"2021-10-17 01:10:54"
7257,"Brooklin",383185,"2021-10-17 01:10:54"
7258,"Mooca",426940,"2021-10-17 01:10:54"
7259,"Santo Amaro",271236,"2021-10-17 01:10:54"
7260,"Interlagos",431806,"2021-10-17 01:10:54"
7261,"Centro",266965,"2021-10-17 01:11:09"
7262,"Consolação",333581,"2021-10-17 01:11:09"
7263,"Brooklin",386084,"2021-10-17 01:11:09"
7264,"Mooca",404475,"2021-10-17 01:11:09"
7265,"Santo Amaro",249432,"2021-10-17 01:11:09"
7266,"Interlagos",392128,"2021-10-17 01:11:09"
7267,"Centro",307654,"2021-10-17 01:11:24"
7268,"Consolação",344507,"2021-10-17 01:11:24"
7269,"Brooklin",380003,"2021-10-17 01:11:24"
7270,"Mooca",405597,"2021-10-17 01:11:24"
7271,"Santo Amaro",266141,"2021-10-17 01:11:24"
7272,"Interlagos",446662,"2021-10-17 01:11:24"
7273,"Centro",274399,"2021-10-17 01:11:39"
7274,"Consolação",316974,"2021-10-17 01:11:39"
7275,"Brooklin",366753,"2021-10-17 01:11:39"
7276,"Mooca",426674,"2021-10-17 01:11:39"
7277,"Santo Amaro",260033,"2021-10-17 01:11:39"
7278,"Interlagos",435355,"2021-10-17 01:11:39"
7279,"Centro",261918,"2021-10-17 01:11:54"
7280,"Consolação",320342,"2021-10-17 01:11:54"
7281,"Brooklin",372572,"2021-10-17 01:11:54"
7282,"Mooca",423207,"2021-10-17 01:11:54"
7283,"Santo Amaro",269710,"2021-10-17 01:11:54"
7284,"Interlagos",407929,"2021-10-17 01:11:54"
7285,"Centro",263796,"2021-10-17 01:12:09"
7286,"Consolação",320308,"2021-10-17 01:12:09"
7287,"Brooklin",385586,"2021-10-17 01:12:09"
7288,"Mooca",417399,"2021-10-17 01:12:09"
7289,"Santo Amaro",262952,"2021-10-17 01:12:09"
7290,"Interlagos",418146,"2021-10-17 01:12:09"
7291,"Centro",265276,"2021-10-17 01:12:24"
7292,"Consolação",349975,"2021-10-17 01:12:24"
7293,"Brooklin",372509,"2021-10-17 01:12:24"
7294,"Mooca",408145,"2021-10-17 01:12:24"
7295,"Santo Amaro",278364,"2021-10-17 01:12:24"
7296,"Interlagos",414443,"2021-10-17 01:12:24"
7297,"Centro",277256,"2021-10-17 01:12:39"
7298,"Consolação",307480,"2021-10-17 01:12:39"
7299,"Brooklin",364799,"2021-10-17 01:12:39"
7300,"Mooca",397364,"2021-10-17 01:12:39"
7301,"Santo Amaro",272179,"2021-10-17 01:12:39"
7302,"Interlagos",429952,"2021-10-17 01:12:39"
7303,"Centro",292045,"2021-10-17 01:12:54"
7304,"Consolação",327169,"2021-10-17 01:12:54"
7305,"Brooklin",371191,"2021-10-17 01:12:54"
7306,"Mooca",402769,"2021-10-17 01:12:54"
7307,"Santo Amaro",266051,"2021-10-17 01:12:54"
7308,"Interlagos",455880,"2021-10-17 01:12:54"
7309,"Centro",283683,"2021-10-17 01:13:09"
7310,"Consolação",321467,"2021-10-17 01:13:09"
7311,"Brooklin",413925,"2021-10-17 01:13:09"
7312,"Mooca",396556,"2021-10-17 01:13:09"
7313,"Santo Amaro",259899,"2021-10-17 01:13:09"
7314,"Interlagos",423045,"2021-10-17 01:13:09"
7315,"Centro",276106,"2021-10-17 01:13:24"
7316,"Consolação",328525,"2021-10-17 01:13:24"
7317,"Brooklin",385932,"2021-10-17 01:13:24"
7318,"Mooca",415143,"2021-10-17 01:13:24"
7319,"Santo Amaro",254932,"2021-10-17 01:13:24"
7320,"Interlagos",449222,"2021-10-17 01:13:24"
7321,"Centro",274170,"2021-10-17 01:13:39"
7322,"Consolação",289421,"2021-10-17 01:13:39"
7323,"Brooklin",399134,"2021-10-17 01:13:39"
7324,"Mooca",425811,"2021-10-17 01:13:39"
7325,"Santo Amaro",272805,"2021-10-17 01:13:39"
7326,"Interlagos",384394,"2021-10-17 01:13:39"
7327,"Centro",299847,"2021-10-17 01:13:54"
7328,"Consolação",310192,"2021-10-17 01:13:54"
7329,"Brooklin",426635,"2021-10-17 01:13:54"
7330,"Mooca",425836,"2021-10-17 01:13:54"
7331,"Santo Amaro",253989,"2021-10-17 01:13:54"
7332,"Interlagos",414141,"2021-10-17 01:13:54"
7333,"Centro",285722,"2021-10-17 01:14:09"
